phase,episode,reward,positions
training,78289,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,78461,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (2, -3, -1)]"
training,78573,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (2, -3, -1)]"
training,78709,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,78786,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, -2)]"
training,78923,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,78924,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,78958,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,78964,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,78980,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, -2)]"
training,79111,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, 1), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (3, -2, 1), (3, -3, 1), (2, -3, 1), (2, -2, 1), (1, -2, 1)]"
training,79192,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, -2)]"
training,79196,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,79265,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, 1), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (3, -2, 1), (3, -3, 1), (2, -3, 1), (2, -2, 1), (1, -2, 1)]"
training,79333,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,79335,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, -1, -2), (2, 0, -2), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,79344,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -2, 2), (2, -1, 2), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, -2)]"
training,79345,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, -2)]"
training,79361,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, -2)]"
training,79370,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -2, 2), (2, -1, 2), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, -1, -2), (2, 0, -2), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,79371,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -2, -2), (2, -2, -1), (3, -2, -1)]"
training,79372,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,79587,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (2, -3, -1)]"
training,79968,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, 1), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (2, 0, 1), (3, 0, 1), (3, -1, 1), (3, -2, 1), (2, -2, 1), (1, -2, 1)]"
training,80078,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,80080,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, -2)]"
training,80273,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, 1), (2, 0, 2), (1, 0, 2), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (4, -1, 1), (4, -2, 1), (3, -2, 1), (2, -2, 1), (1, -2, 1)]"
training,80407,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, 1), (2, 0, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (2, -1, 2), (3, -1, 2), (3, -1, 1), (3, -2, 1), (2, -2, 1), (1, -2, 1)]"
training,80415,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (1, -2, 1), (2, -2, 1), (2, -2, 2), (2, -1, 2), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (2, -2, 0)]"
training,80430,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (1, -2, 1), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (2, -2, 0)]"
training,80476,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, 1), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (2, -1, 2), (3, -1, 2), (3, -1, 1), (3, -2, 1), (2, -2, 1), (1, -2, 1)]"
training,80493,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, 1), (2, 0, 2), (1, 0, 2), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (3, -2, 1), (3, -3, 1), (2, -3, 1), (2, -2, 1), (1, -2, 1)]"
training,80609,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (2, -3, -1)]"
training,81099,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81241,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, -1, -2), (2, 0, -2), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81272,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (1, 1, 0), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (2, -1, 2), (3, -1, 2), (3, -2, 2), (2, -2, 2), (2, -2, 1), (1, -2, 1)]"
training,81450,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, 1), (2, 0, 2), (1, 0, 2), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (3, -2, 1), (3, -3, 1), (2, -3, 1), (2, -2, 1), (1, -2, 1)]"
training,81549,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, 1), (2, 0, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (3, -1, 2), (3, -2, 2), (2, -2, 2), (2, -2, 1), (1, -2, 1)]"
training,81569,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, 1), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (2, -1, 2), (3, -1, 2), (3, -1, 1), (3, -2, 1), (2, -2, 1), (1, -2, 1)]"
training,81603,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, 1), (2, 1, 1), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (2, -1, 2), (3, -1, 2), (3, -2, 2), (2, -2, 2), (2, -2, 1), (1, -2, 1)]"
training,81647,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81757,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81788,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81817,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -2, -1), (3, -3, -1), (2, -3, -1), (2, -2, -1), (1, -2, -1)]"
training,81822,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, 0, 0), (2, 0, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81823,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,81833,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (1, 1, 0), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (3, -1, 2), (2, -1, 2), (2, -2, 2), (2, -2, 1), (1, -2, 1)]"
training,81838,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,81898,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81906,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81913,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -3, -1), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81915,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81944,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,81948,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,82130,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (1, -3, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (2, -2, 0)]"
training,82156,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (1, 0, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,82185,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 0, -2), (2, -1, -2), (1, -1, -2), (1, -1, -1), (1, -2, -1), (1, -2, -2), (1, -3, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
training,82226,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -2, -1), (1, -2, -2), (2, -2, -2), (2, -3, -2), (2, -3, -1), (2, -2, -1), (3, -2, -1)]"
